Dataset_ID,Species,Individual_ID,Tag ID,Local ID,Sex,Length,Length_measurement,deploy_lat,deploy_long,Data_type,track_start,track_end,data_days,Data_recovery,Time.series,sampling_freq_sec_max,pop_lat,pop_long,realm_start,realm_end,FAO_start,FAO_end,realm_consistent,FAO_consisent
106,Blue shark,898,160424_2016_163097,Shark13,M,290,TL,41.46666667,-69.33333333,Time-series,19/10/2016,19/02/2017,123,transmitted,Yes,150,35.772,-73.3432,11,11,21,21,1,1
107,Basking shark,899,159907_2004_52554,Shark14,NA,762,TL,41.2287,-69.0613,Time-at-depth,27/09/2004,30/01/2005,49,transmitted,No,NA,30.33,-80.81,11,11,21,31,1,0
107,Basking shark,900,159907_2004_52559,Shark15,NA,975.36,TL,41.2086,-65.9921,Time-at-depth,27/09/2004,31/01/2005,93,transmitted,No,NA,18.6,-75.13,18,11,21,31,0,0
107,Basking shark,901,159907_2005_52553,Shark16,NA,630.936,TL,41.68186667,-69.71333333,Time-at-depth,23/07/2005,31/03/2006,104,transmitted,No,NA,34.81,-74.03,11,11,21,31,1,0
107,Basking shark,902,159907_2005_52555,Shark17,NA,NA,NA,41.68961667,-69.65396667,Time-at-depth,25/07/2005,29/01/2006,94,transmitted,No,NA,27.78,-66.89,11,21,21,31,0,0
107,Basking shark,903,159907_2005_52556,Shark18,NA,731.52,TL,41.6851,-69.69306667,Time-at-depth,24/07/2005,30/03/2006,77,transmitted,No,NA,-4.38,-33.99,11,21,21,41,0,0
107,Basking shark,904,159907_2005_52557,Shark19,NA,765.048,TL,42.05573333,-70.31945,Time-at-depth,28/08/2005,12/2/2006,66,transmitted,No,NA,9.43,-57.95,11,11,21,31,1,0
107,Basking shark,905,159907_2005_52560,Shark20,NA,694.944,TL,42.00171667,-70.32495,Time-at-depth,27/08/2005,14/02/2006,99,transmitted,No,NA,37.3,-69.78,11,18,21,21,0,1
107,Basking shark,906,159907_2005_52561,Shark21,NA,707.136,TL,41.69275,-69.6443,Time-at-depth,25/07/2005,15/02/2006,109,transmitted,No,NA,19.48,-67.88,11,21,21,31,0,0
107,Basking shark,907,159907_2005_52562,Shark22,NA,795.528,TL,42.0191667,-70.2651167,Time-at-depth,6/10/2005,1/6/2006,89,transmitted,No,NA,-2.15,-41.77,11,21,21,41,0,0
107,Basking shark,908,159907_2005_52563,Shark23,NA,637.032,TL,41.68043333,-69.67313333,Time-at-depth,24/07/2005,14/02/2006,100,transmitted,No,NA,26.81,-76.93,11,11,21,31,1,0
107,Basking shark,909,159907_2005_52565,Shark24,NA,771.144,TL,42.0225,-70.2658,Time-at-depth,4/10/2005,30/05/2006,102,transmitted,No,NA,36.35,-66.23,11,18,21,21,0,1
107,Basking shark,910,159907_2005_52566,Shark25,NA,771.144,TL,41.68903333,-69.65643333,Time-at-depth,26/07/2005,29/01/2006,94,transmitted,No,NA,26.7,-77.11,11,11,21,31,1,0
107,Basking shark,911,159907_2005_53328,Shark26,F,716.28,TL,41.3583,-70.8726,Time-series,18/06/2005,4/9/2005,79,transmitted,Yes,30,38,-74,11,11,21,21,1,1
107,Basking shark,912,159907_2005_53331,Shark28,NA,591.312,TL,41.7424,-69.66228333,Time-at-depth,6/7/2005,10/1/2006,86,transmitted,No,NA,30.69,-76.97,11,11,21,31,1,0
107,Basking shark,913,159907_2006_67810,Shark29,NA,NA,NA,42.10578333,-70.37521667,Time-at-depth,6/9/2006,31/05/2007,172,transmitted,No,NA,37.68,-73.68,11,11,21,21,1,1
107,Basking shark,914,159907_2006_67813,Shark30,NA,NA,NA,42.09875,-70.38071667,Time-at-depth,8/9/2006,26/05/2007,156,transmitted,No,NA,37.45,-74.38,11,11,21,21,1,1
107,Basking shark,915,159907_2008_88136,Shark31,NA,NA,NA,42.07583333,-70.28518333,Time-at-depth,11/10/2008,30/09/2009,176,transmitted,No,NA,41.56499863,-68.83099365,11,11,21,21,1,1
107,Basking shark,916,159907_2008_88137,Shark32,NA,NA,NA,42.09198333,-70.29746667,Time-at-depth,11/10/2008,31/07/2009,182,transmitted,No,NA,41.59500122,-69.27600098,11,11,21,21,1,1
107,Basking shark,917,159907_2008_88139,Shark33,NA,NA,NA,42.04228333,-70.26765,Time-at-depth,11/10/2008,30/09/2009,186,transmitted,No,NA,41.81999969,-69.5539856,11,11,21,21,1,1
107,Basking shark,918,159907_2008_88141,Shark34,NA,NA,NA,42.06551667,-70.28713333,Time-at-depth,12/10/2008,30/09/2009,182,transmitted,No,NA,40.82899857,-70.0289917,11,11,21,21,1,1
107,Basking shark,919,159907_2008_88143,Shark35,NA,NA,NA,42.04668333,-70.29435,Time-at-depth,13/10/2008,30/09/2009,156,transmitted,No,NA,42.10499954,-68.33999634,11,11,21,21,1,1
107,Basking shark,920,159907_2010_88146,Shark36,NA,762,TL,41.7254,-69.9214,Time-at-depth,22/08/2010,19/02/2011,173,transmitted,No,NA,40.68799973,-63.42001343,11,18,21,21,0,1
107,Basking shark,921,159907_2011_95981,Shark37,NA,762,TL,41.02741667,-71.02375,Time-series,8/6/2011,31/03/2012,225,transmitted,Yes,600,30.83,-77.24,11,11,21,31,1,0
107,Basking shark,922,159907_2011_95982,Shark38,M,609.6,TL,41.0284,-71.01673333,Time-series,10/6/2011,31/03/2012,248,transmitted,Yes,600,39.02799988,-70.19100952,11,18,21,21,0,1
107,Basking shark,923,159907_2011_95997,Shark39,F,548.64,TL,42.163472,-69.927583,Time-series,5/6/2011,2/3/2012,258,transmitted,Yes,600,34.72399902,-73.58401489,11,11,21,31,1,0
107,Basking shark,924,159907_2011_96002,Shark40,F,609.6,TL,41.067,-71.0776,Time-series,8/6/2011,28/02/2012,214,transmitted,Yes,600,34.45700073,-73.59298706,11,11,21,31,1,0
107,Basking shark,925,159907_2011_96003,Shark41,M,548.64,TL,41.06698333,-71.07638333,Time-series,8/6/2011,2/4/2012,264,transmitted,Yes,600,37.80500031,-73.1499939,11,11,21,21,1,1
107,Basking shark,926,159907_2011_100973,Shark42,F,822.96,TL,42.25444444,-69.84127778,Time-series,28/06/2011,25/05/2012,19,transmitted,Yes,75,42.27399826,-69.23200226,11,11,21,21,1,1
107,Basking shark,927,159907_2011_100974,Shark43,F,762,TL,42.19425,-69.91580556,Time-series,28/06/2011,26/01/2012,17,transmitted,Yes,75,36.28300095,-65.13900757,11,18,21,21,0,1
107,Basking shark,928,159907_2011_100975,Shark44,F,609.6,TL,42.17769444,-70.00605556,Time-series,27/06/2011,25/05/2012,24,transmitted,Yes,75,-9.02099991,-30.5710144,11,21,21,41,0,0
107,Basking shark,929,159907_2011_100979,Shark45,F,762,TL,42.22125,-69.86586111,Time-series,27/06/2011,11/2/2012,197,transmitted,Yes,600,20.625,-68.263,11,21,21,31,0,0
107,Basking shark,930,159907_2011_109841,Shark46,NA,518.16,TL,41.67195,-69.9315,Time-series,23/08/2011,27/11/2011,13,transmitted,Yes,75,29.76223946,-73.38318634,11,11,21,31,1,0
107,Basking shark,931,159907_2011_110493,Shark47,NA,548.64,TL,42.1493,-69.90615,Time-series,21/09/2011,1/2/2012,134,archival,Yes,3,16.8010006,-54.97900391,11,21,21,31,0,0
107,Basking shark,932,159907_2011_110499,Shark48,NA,822.96,TL,42.12566667,-69.90225,Time-series,21/09/2011,1/2/2012,121,transmitted,Yes,300,34.84600067,-71.87200928,11,11,21,31,1,0
107,Basking shark,933,159907_2011_110500,Shark49,M,762,TL,42.12561667,-69.93333333,Time-series,21/09/2011,1/2/2012,115,transmitted,Yes,300,18.63299942,-67.31900024,11,11,21,31,1,0
107,Basking shark,934,159907_2011_110501,Shark50,NA,609.6,TL,42.17643333,-69.87508333,Time-series,21/09/2011,31/01/2012,124,transmitted,Yes,300,35.38700104,-67.42001343,11,18,21,21,0,1
107,Basking shark,935,159907_2011_110502,Shark51,NA,670.56,TL,42.14378333,-69.90755,Time-series,21/09/2011,31/01/2012,115,transmitted,Yes,300,15.60299969,-66.02999878,11,11,21,31,1,0
107,Basking shark,936,159907_2011_110503,Shark52,NA,457.2,TL,42.13236667,-69.94401667,Time-series,21/09/2011,31/01/2012,122,transmitted,Yes,300,35.93399811,-72.8039856,11,11,21,21,1,1
108,White shark,937,159903_2013_110492,Shark53,F,383.7,TL,41.60766667,-69.95908333,Time-series,15/08/2013,1/5/2014,260,archival,Yes,15,26.273,-83.439,11,11,21,31,1,0
108,White shark,938,159903_2013_121325,Shark54,F,442,TL,30.39173333,-81.38018333,Time-series,3/3/2013,31/08/2013,181,transmitted,Yes,300,30.66799927,-79.97198486,11,11,31,31,1,1
108,White shark,939,159903_2009_67822,Shark55,NA,243.84,TL,41.5876,-69.9822,Time-at-depth,8/9/2009,28/02/2010,113,transmitted,No,NA,29.02,-80.57,11,11,21,31,1,0
108,White shark,940,159903_2009_78248,Shark56,NA,396.24,TL,41.5878,-69.986,Time-at-depth,8/9/2009,4/11/2009,58,transmitted,No,NA,41.11,-70.01,11,11,21,21,1,1
108,White shark,941,159903_2009_78249,Shark57,NA,304.8,TL,41.6016,-69.9797,Time-at-depth,6/9/2009,11/1/2010,117,transmitted,No,NA,30.71,-80.2,11,11,21,31,1,0
108,White shark,942,159903_2009_86228,Shark58,NA,350.52,TL,41.616,-69.9622,Time-at-depth,11/9/2009,26/02/2010,115,transmitted,No,NA,36.056,-73.727,11,11,21,21,1,1
108,White shark,943,159903_2009_95970,Shark59,NA,365.76,TL,41.6085,-69.96225,Time-at-depth,5/9/2009,14/01/2010,131,transmitted,No,NA,30.36472,-80.55803,11,11,21,31,1,0
108,White shark,944,159903_2010_64280,Shark60,NA,335.28,TL,41.5879,-69.98266667,Time-series,1/9/2010,19/12/2010,26,transmitted,Yes,75,24.597,-85.99,11,11,21,31,1,0
108,White shark,945,159903_2010_64282,Shark61,NA,365.76,TL,41.66221667,-69.93476667,Time-series,21/08/2010,28/09/2010,9,transmitted,Yes,75,35.15083333,-75.66833333,11,11,21,21,1,1
108,White shark,946,159903_2010_64318,Shark62,F,518.16,TL,41.63325,-69.60885,Time-series,27/08/2010,31/03/2011,21,transmitted,Yes,75,31.15277778,-78.39805556,11,11,21,31,1,0
108,White shark,947,159903_2010_95985,Shark63,F,396.24,TL,41.64883333,-69.9453,Time-series,27/07/2010,31/01/2011,88,transmitted,Yes,600,30.5,-80.96710205,11,11,21,31,1,0
108,White shark,948,159903_2010_95989,Shark64,NA,426.72,TL,41.63451667,-69.95178333,Time-series,31/07/2010,16/08/2010,17,transmitted,Yes,600,41.46194444,-70.08055556,11,11,21,21,1,1
108,White shark,949,159903_2012_67833,Shark65,NA,365.76,TL,41.59811667,-69.98523333,Time-series,15/08/2012,16/05/2013,23,transmitted,Yes,300,40.28499985,-62.41600037,11,18,21,21,0,1
108,White shark,950,159903_2012_110489,Shark66,F,548.64,TL,41.80703333,-69.93578333,Time-at-depth,30/08/2012,30/06/2013,287,transmitted,No,NA,35.56499863,-74.75100708,11,11,21,21,1,1
108,White shark,951,159903_2012_110494,Shark67,F,609.6,TL,41.66656667,-69.9328,Time-at-depth,13/09/2012,30/09/2012,18,transmitted,No,NA,41.24100113,-68.11299896,11,11,21,21,1,1
108,White shark,952,159903_2013_121329,Shark68,F,487.68,TL,41.67,-69.93,Time-series,3/10/2013,1/6/2014,169,transmitted,Yes,450,35.96099854,-73.20199585,11,11,21,21,1,1
108,White shark,953,159903_2013_121333,Shark69,NA,NA,TL,41.68,-69.93,Time-series,20/09/2013,7/4/2014,121,transmitted,Yes,450,30.02599907,-81.20901489,11,11,21,31,1,0
108,White shark,954,159903_2014_95974,Shark70,M,370,TL,41.64266667,-69.9423,Time-series,4/9/2014,14/04/2015,153,transmitted,Yes,300,32.083,-79.014,11,11,21,31,1,0
108,White shark,955,159903_2014_100993,Shark71,M,400,TL,41.58365,-69.9855885,Time-series,26/08/2014,12/3/2015,163,transmitted,Yes,600,29.449,-80.753,11,11,21,31,1,0
108,White shark,956,159903_2014_100994,Shark72,M,340,TL,41.63982,-69.953655,Time-series,28/08/2014,15/03/2015,156,transmitted,Yes,600,33.213,-76.907,11,11,21,31,1,0
109,Porbeagle shark,957,159911_2006_67814,Shark73,F,133,FL,41.844,-68.09461667,Time-at-depth,21/11/2006,19/03/2007,113,transmitted,No,NA,42.095,-60.879,11,18,21,21,0,1
109,Porbeagle shark,958,159911_2006_67815,Shark74,F,145.8,FL,41.844,-68.09486667,Time-at-depth,21/11/2006,19/03/2007,115,transmitted,No,NA,41.049,-66.255,11,18,21,21,0,1
109,Porbeagle shark,959,159911_2006_67819,Shark75,F,134.5,FL,41.88,-67.91435,Time-at-depth,21/11/2006,19/03/2007,115,transmitted,No,NA,41.756,-62.954,11,18,21,21,0,1
109,Porbeagle shark,960,159911_2006_67821,Shark76,M,132,FL,41.891,-67.95705,Time-at-depth,22/11/2006,27/06/2007,163,transmitted,No,NA,41.216,-67.995,11,11,21,21,1,1
109,Porbeagle shark,961,159911_2006_67824,Shark77,F,149.5,FL,41.854,-67.98573333,Time-at-depth,21/11/2006,19/07/2007,202,transmitted,No,NA,42.238,-66.608,11,11,21,21,1,1
109,Porbeagle shark,962,159911_2006_67825,Shark78,M,129,FL,41.816,-68.17751667,Time-at-depth,21/11/2006,19/03/2007,109,transmitted,No,NA,40.16,-69.094,11,11,21,21,1,1
109,Porbeagle shark,963,159911_2006_67827,Shark79,M,128,FL,41.815,-68.20668333,Time-at-depth,21/11/2006,19/07/2007,203,transmitted,No,NA,42.167,-65.33,11,11,21,21,1,1
109,Porbeagle shark,964,159911_2006_67828,Shark80,M,139.7,FL,41.844,-68.09191667,Time-at-depth,21/11/2006,19/07/2007,201,transmitted,No,NA,44.568,-62.03,11,18,21,21,0,1
109,Porbeagle shark,965,159911_2006_67829,Shark81,F,154,FL,41.844,-68.093,Time-series,20/11/2006,20/07/2007,243,archival,Yes,10,44.224,-62.316,11,18,21,21,0,1
109,Porbeagle shark,966,159911_2006_67831,Shark82,F,136,FL,41.821,-68.24295,Time-at-depth,24/11/2006,15/11/2007,167,transmitted,No,NA,44.189,-61.349,11,18,21,21,0,1
109,Porbeagle shark,967,159911_2006_67832,Shark83,M,130,FL,41.82,-68.23811667,Time-at-depth,21/11/2006,16/09/2007,219,transmitted,No,NA,44.254,-62.343,11,18,21,21,0,1
109,Porbeagle shark,968,159911_2006_67833,Shark84,F,136.8,FL,41.831,-68.01033333,Time-at-depth,22/11/2006,17/11/2007,176,transmitted,No,NA,42.584,-65.355,11,11,21,21,1,1
109,Porbeagle shark,969,159911_2006_67834,Shark85,M,144.8,FL,41.837,-68.00053333,Time-at-depth,23/11/2006,11/11/2007,75,transmitted,No,NA,41.899,-69.663,11,11,21,21,1,1
109,Porbeagle shark,970,159911_2006_67835,Shark86,F,140,FL,41.819,-68.16608333,Time-at-depth,21/11/2006,24/09/2007,108,transmitted,No,NA,43.307,-61.627,11,18,21,21,0,1
109,Porbeagle shark,971,159911_2006_67836,Shark87,M,127.8,FL,41.824,-68.02476667,Time-at-depth,22/11/2006,22/05/2007,140,transmitted,No,NA,35.936,-74.662,11,11,21,21,1,1
109,Porbeagle shark,972,159911_2006_67837,Shark88,F,141.5,FL,41.826,-68.01935,Time-at-depth,21/11/2006,19/03/2007,92,transmitted,No,NA,40.303,-67.764,11,11,21,21,1,1
110,Porbeagle shark,973,39428,,F,193,TL,55.30916667,-7.635555556,Time-series,13/07/2010,10/4/2011,197,transmitted,Yes,900,44.636,-10.577,3,18,27,27,0,1
110,Porbeagle shark,974,39429,,M,111,TL,55.41683333,-7.905666667,Time-series,18/09/2008,18/01/2009,122,transmitted,Yes,900,33.832,-13.044,3,18,27,34,0,0
110,Porbeagle shark,975,39430,,F,170,TL,55.36583333,-7.8285,Time-series,24/09/2008,25/01/2009,121,transmitted,Yes,900,52.754,-13.797,3,18,27,27,0,1
110,Porbeagle shark,976,39431,,F,160,TL,55.35716667,-7.775,Time-series,25/09/2008,25/01/2009,115,transmitted,Yes,900,48.787,-9.135,3,3,27,27,1,1
110,Porbeagle shark,977,108960,,F,186,TL,55.288,-7.874,Time-series,6/8/2012,6/4/2013,233,transmitted,Yes,900,55.863,-12.005,3,18,27,27,0,1
110,Porbeagle shark,978,111693,,F,140,TL,55.393,-7.808,Time-series,13/10/2012,12/6/2013,240,transmitted,Yes,900,55.824,-7.696,3,3,27,27,1,1
110,Porbeagle shark,979,111694,,F,140,TL,55.374,-7.784,Time-series,9/10/2012,9/6/2013,243,transmitted,Yes,900,64.689,7.682,3,3,27,27,1,1
110,Porbeagle shark,980,111695,,F,146,TL,55.374,-7.859,Time-series,14/10/2012,13/06/2013,230,transmitted,Yes,900,48.356,-8.247,3,3,27,27,1,1
111,Munk's devil ray,981,64875,13P0388,M,NA,NA,24.833515,-110.58462,Archive,4/4/2019,2/5/2019,29,archival,Yes,5,NA,NA,12,NA,77,NA,1,1
112,Whale shark,982,39706,,M,400,TL,9.8066,118.8751,Time-series,25/7/2017,27/9/2017,14,transmitted,Yes,450,6.9849,118.5424,13,13,71,71,1,1
112,Whale shark,983,39707,,M,350,TL,9.9275,119.1306,Time-series,21/7/2017,15/9/2017,56,transmitted,Yes,450,6.7625,120.77,13,13,71,71,1,1
112,Whale shark,984,39710,,M,250,TL,9.7777,118.8834,Time-series,19/7/2017,3/12/2017,12,transmitted,Yes,450,4.7722,118.4201,13,13,71,71,1,1
112,Whale shark,985,39721,,M,400,TL,9.7977,118.9068,Time-series,22/7/2017,24/1/2018,131,transmitted,Yes,450,8.8717,119.2853,13,13,71,71,1,1
112,Whale shark,986,39729,,M,450,TL,9.796917,118.957917,Time-series,24/7/2017,15/11/2017,111,transmitted,Yes,600,6.4139,119.4215,13,13,71,71,1,1
112,Whale shark,987,P-385,,F,550,TL,9.462778,123.38,Archive,10/7/2013,16/6/2014,118,archival,Yes,5,9.462778,123.38,20,20,71,71,1,1
112,Whale shark,988,P-403,,M,650,TL,9.462778,123.38,Archive,4/6/2013,7/9/2014,170,archival,Yes,5,9.462778,123.38,20,20,71,71,1,1
112,Whale shark,989,P-432,,M,450,TL,9.462778,123.38,Archive,14/7/2014,6/11/2014,75,archival,Yes,5,9.462778,123.38,20,20,71,71,1,1
112,Whale shark,990,P-480,,M,500,TL,9.462778,123.38,Archive,9/6/2013,28/11/2013,37,archival,Yes,5,9.462778,123.38,20,20,71,71,1,1
